,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,0.006819900072598073,0.061439882323890714,-0.00304795316915783,-0.014062200062021484,-0.02997408919806308,0.006210127475260126,0.008677445549593992,-0.001380039433032051,-12.082782543904191,0.00891965561803273,0.014949655336954514,0.004041746407188942,0.010027426578461014,-0.01817660956948396,-0.04497255070847694,-0.003585550840444824
1,0.006521452126479736,0.0602973062147365,-0.005508829909189178,-0.014474932030660756,-0.04574793351426831,0.006135487763126082,0.007277829503396825,-0.0015109741615340637,-12.100602516794597,0.008190715708033288,0.013252333151487003,0.003613618513247008,0.0014644097341758547,-0.018182222875089603,-0.04505338589568924,-0.0035680550565320903
2,0.010148908069040468,0.06206482074721124,-0.0018309917373200955,-0.014250308800431906,-0.027427764875445144,0.007050910011449089,0.013146728592940292,0.002683766673506596,-12.196821776523416,0.013121813794354547,0.017670126538569867,0.0059275121801149406,0.0033299025471401613,-0.018039500331697465,-0.04514217796803708,-0.0035276664408534176
3,0.00888932007640319,0.0613086213486826,-0.0021475281790798817,-0.016271937801332646,-0.013339356294696568,0.007542462531938686,0.012589719969201616,0.003110057405930729,-12.186938102707332,0.011495390785274557,0.018096668972852257,0.005022902343019634,0.003414609060248865,-0.018058530644546995,-0.04509811912459943,-0.003511875264825471
4,0.008608005590736557,0.06139163386139472,-0.0018853499957855676,-0.01596241812948487,-0.01335402438729257,0.007844019346688146,0.01260281656043257,0.0033527715394966857,-12.188061255518965,0.011450162629115844,0.01737086741366144,0.004652670866171914,0.0037622965634733097,-0.018058922564299917,-0.04509531318077132,-0.003513658117443556
5,0.008526695877887723,0.061678554916152775,-0.002651862553999382,-0.01618001221405062,-0.017125783778726582,0.00726802089464813,0.010436586771713585,0.0032320523653139844,-12.1961566205364,0.011462653715849725,0.017177615247722867,0.005246715396670705,0.002852835381141103,-0.017952285466991836,-0.045185115299100236,-0.003525748240701985
6,0.006711828226447517,0.05994664022148581,-0.002910676309014342,-0.01680321852591376,-0.036969961587462435,0.006965890560719702,0.0017874106671359185,0.001570970344549318,-12.225060061020447,0.011812644029598545,0.016594282484166428,0.004136077787300115,0.0027112092491535095,-0.018190842093386894,-0.04546707655467679,-0.003730815002544789
7,0.0071284979544402405,0.05894941741905181,-0.0015338747175420717,-0.01645648738162126,-0.01971433810192034,0.005747725552171972,0.006312388967416662,0.002968031608056937,-12.250727121380633,0.012833961798053021,0.01706643022668571,0.004769232709081338,0.003640935427776471,-0.018103081202628553,-0.04519264567787796,-0.003584770723392491
8,0.007870329791706718,0.05978432232354079,0.00025661013622245855,-0.01611128266039198,-0.002414378445830355,0.007748088129693282,0.009969968777868939,0.0031289375215490483,-12.234944739045932,0.010673753765268008,0.018382372697942944,0.005277123533791109,0.0035074088853834498,-0.01802583357055357,-0.04526638393083222,-0.0037319954323181163
9,0.006433753131192808,0.06014716442817687,-0.006450103091057715,-0.017669565711347413,-0.03267809566000822,0.00709974557944784,0.0008964588629391335,0.002800707003788904,-12.226681781088898,0.008286906311819308,0.01612016183500638,0.0045086436967945375,0.0026715231861865266,-0.01817155173143494,-0.04549555229116858,-0.003714111984304186
10,0.008337445176100201,0.060157582489453104,-0.003949221596168645,-0.015633153235112416,-0.043036108616370194,0.007670219320446309,0.007825498274927649,0.0032455523910777813,-12.272506362042586,0.017026250688858772,0.016409576361520493,0.004394033492694664,0.0035071108471096705,-0.018282388834109944,-0.04535233335788428,-0.0037093988828241315
11,0.006006662901978227,0.058077670456706455,-0.006190518161636484,-0.017340559443250175,-0.058636480686013494,0.006027710091189641,0.008042829516813232,0.0024843184621123958,-12.29420035983198,0.0054175170607752765,0.01682019816756201,0.004477729099889226,0.0037707121315014667,-0.01827954006719476,-0.045638811343173956,-0.003734775878185299
12,0.005603078216036963,0.05829928013600067,-0.00543262638063017,-0.01726348863860702,-0.05641524576574332,0.005412294802675206,0.007942302189014684,0.00275969108968559,-12.311253645088106,0.005861853855932085,0.016237241253112867,0.0042306085682711604,0.0034125832619140194,-0.01825713490877805,-0.04539286364914274,-0.003639626464516452
13,0.005282239028245054,0.05810682426246778,-0.002873857953517088,-0.01733439029296775,-0.052986832270690995,0.00575381187683484,0.0081659990838318,0.002741415208644815,-12.311777478789834,0.003970986685905945,0.016067017410746728,0.003855649082241611,0.0034143365328556134,-0.018211828418396754,-0.04538728678456679,-0.0036823021846666424
14,0.005519464441251399,0.05774128949456145,-0.0008224304600338087,-0.017139213112284505,-0.0443373602427406,0.004798021393158386,0.006598783738485994,0.002102902544339294,-12.30430385878397,0.0039401355437584445,0.014763725883834927,0.0037509952962072467,0.0034472899653737376,-0.01799647601307119,-0.04530569066275287,-0.00365327654899857
15,0.0057943920494698395,0.05837297354647872,0.0023463651723813466,-0.0166997201280796,-0.009259434307054426,0.00714700320929177,0.010570432450360127,0.0019037395944059006,-12.274448401916247,0.006425380219687784,0.012319811581745275,0.004923209363833087,0.0030457568796401543,-0.01776488668441671,-0.04506574318910927,-0.0035065753652471793
16,0.00643709593703714,0.058799741376729914,0.0016540145435510402,-0.016866952028822747,-0.0027972368364659887,0.005867550677054679,0.01215011743670495,0.0011416012066806016,-12.263522587466701,0.006557160611651122,0.01260893307477821,0.003060762327426409,0.0034183915309837594,-0.017855082149125994,-0.04502311965674207,-0.0035260881075967736
17,0.0052911622430361965,0.05733475837760395,0.004380735537237195,-0.018349498117935657,0.04738868821524329,0.006157625463192406,0.011550459432659711,0.0022993503073890412,-12.216938810902763,0.010295172011618742,0.011272552165242032,0.00435195529841203,0.0034787833048279043,-0.01806224698481472,-0.045043240120048865,-0.003303143753756136
18,0.006306780020507943,0.05806116983889866,0.002598502779365083,-0.01609699526608746,0.04674968079757051,0.007141536713118981,0.013957361431413814,0.0012669438562922296,-12.160458223965303,0.010707088487890397,0.017427680914967346,0.004793377619981466,0.003345417842502433,-0.01807549029554232,-0.04514637137894483,-0.0034741569194901454
19,0.006294961499992708,0.05753694344027782,0.00026489479500772393,-0.016062369566779644,-0.002574970094460355,0.00625134927322109,0.008785839742634095,0.0007334046534994154,-12.078357201872368,0.007479580030431744,0.01425116338232951,0.004446598269964043,0.002846021941276245,-0.01814667892194113,-0.04505030639326208,-0.003594927702680428
20,0.0060174218166334425,0.053739403375863165,0.007847519399079989,-0.017911543789592397,0.008150966292317199,0.007548038319995266,0.006366301039845048,-0.0008714576180895869,-12.076981424585538,0.0076236681690008854,0.014976789976753028,0.004857516434101364,0.0028978677667266944,-0.018351286327004154,-0.04517873983704194,-0.0036267379558861893
21,0.006612637823174824,0.05733100460586138,-0.0008715417202914027,-0.015534045467089494,-0.004831552512184266,0.005270730481571569,0.008964157504248163,-0.0007710766833075762,-12.080187916223446,0.007218740117040336,0.014843985542953844,0.004114021451480766,0.002740304803429976,-0.01819750295264085,-0.045013011922042705,-0.003584632371602509
22,0.006333027729370474,0.056800067568347004,-0.003748828272116443,-0.016027325772885872,-0.024505753335906662,0.003166071979622633,0.005196928698522753,-0.0027282086016453713,-12.101284397406307,0.007192913483008551,0.014654358577832817,0.0035312451513669577,0.0013618542463228395,-0.01820064160253654,-0.045032162843216796,-0.003604847122611326
23,0.0060355731863815315,0.05828806129162447,-0.0007805221404358293,-0.011627387465770933,0.013156996149326377,0.0057463080592265875,0.008911662530388645,0.0010488482814183843,-12.186113965828646,0.011584360020289142,0.018125933236655928,0.005115489804210967,0.0031078874731805192,-0.017989187013982277,-0.04498127380417017,-0.0035244813025620617
24,0.0059297137940492175,0.05810652684029705,0.0012368847833071882,-0.011213022177673863,-0.001078720088598417,0.006954338202959133,0.01385976963859903,0.0014164296509616777,-12.20238198176331,0.011085767119365602,0.01860600667095933,0.004906972408570051,0.00318502088308986,-0.01802024086295866,-0.045029330846024986,-0.003459831776444866
25,0.005666095040308989,0.057578726150777124,-0.0036405454458023397,-0.011331639213965418,-0.021104327765488318,-0.00230142398985076,0.010536273411121526,0.0016016081808399945,-12.22722574522501,0.011076160922933535,0.017175105342493054,0.003947561642677831,0.0018879815536257266,-0.01806267096009191,-0.045160607815028654,-0.0035382493523909483
26,0.005068019974470623,0.05766034783384895,-0.006961403520722703,-0.011693339861225815,-0.05720271110042563,0.005806631479592086,0.012675049750787854,0.002391507932653313,-12.299160843333194,0.013359338601284954,0.017038575347981522,0.004222410031119758,0.003577260743539051,-0.018093124359958444,-0.045102851054513,-0.003480565988106846
27,0.005164973329935829,0.05778500450416765,-0.005606110458828711,-0.01166281422466584,-0.05563293698363311,0.006036494966854671,0.014281919825265015,0.002313067078150295,-12.319977781645225,0.006062672132013012,0.017241481814564714,0.0041619965419070004,0.0035951137246742334,-0.018064020276628626,-0.045154318189857094,-0.003440439661555267
28,0.005452794640189868,0.05764579063076469,-0.00135398599126715,-0.011720445440258489,-0.047665398750183774,0.00486717681860843,0.013960508603490017,0.0022688114468452764,-12.314365464321595,0.005227149688041238,0.01600104726783793,0.003930408569771659,0.0034227630396117736,-0.017943952911064133,-0.04511999162184523,-0.003502909191819257
29,0.005566417918307862,0.05811995968383462,0.0012188013327141007,-0.010920081119499934,-0.005058271880144646,0.00660783817106461,0.01394118262994237,0.002164712581123287,-12.28454844234917,0.006110156952771942,0.01229465731736246,0.0034301784557910463,0.003725705227826828,-0.014867070055297126,-0.04507221516213441,-0.0036092272273782772
30,0.005255359516544313,0.056791429488399485,-0.0014187504633377485,-0.010695024381090679,-0.011799853175267204,0.006142557875788124,0.012668883415065424,0.0017488110527505312,-12.276700712153241,0.006197658023889221,0.013372561352048284,0.003250255537340966,0.0033186843347862297,-0.01807431570404229,-0.03653063315434631,-0.0034226090882045136
31,0.005692453651726287,0.05782546251959117,-0.0023077547995700542,-0.011127105786566949,-0.008474486410461383,0.0052476918324431895,0.015845430925940318,0.0011747412907521318,-12.270938791893292,0.00935182906509848,0.013315397275651833,0.002725627850442442,0.0026593555041573994,-0.018037082215478697,-0.04508995745558158,-0.002758508877751768
32,0.005556703540310391,0.05791925030866363,0.00018872025363112722,-0.010956991536461496,-0.0002765373954069089,0.005476126492658807,0.011319608250760489,0.0015143476669185886,-12.264461959798167,0.00933705742651435,0.01659492073345282,0.0027577966716171762,0.0036153111136835335,-0.017989723985383028,-0.04506865979640517,-0.003421667469233566
33,0.006018393825672042,0.05819353812866964,0.0010856196349198776,-0.009678035815633349,0.05860898623131932,0.007671138731124455,0.014016726528194563,0.0026623356328407794,-12.21568983047224,0.011037996777473231,0.01845610923554101,0.00405382112885642,0.003947782373246932,-0.018035409817317233,-0.04502404767962002,-0.0032208219658828334
34,0.007088484982203903,0.05804860032385443,0.0001848878773867534,-0.01091743462795688,-0.0020718070538580714,0.005699935688537477,0.016544342183871547,0.0005514746486350067,-12.09227972595677,0.007881441435324458,0.014954669974725955,0.0048873903328922495,0.002927336989349747,-0.018164377527816786,-0.044705723115654426,-0.0035251936775605513
35,0.006858153488615922,0.058580336891925475,-0.0009552154992146442,-0.011001130669122344,0.046249623185694255,0.011795871126090847,0.02031666524451308,-0.0007176769749478837,-12.056860418787053,0.009700494876710163,0.015488685029099194,0.004969578358822959,0.0030580905859027025,-0.017917881445818996,-0.045011296240678324,-0.0034495766933483225
