TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20030101,-14.155,1.0,-18.43,2.731,1.0,-8.171,3.59,1.0,-14.806,-17.493,2.847,-11.045,3.88,-14.155,1.0,-18.43,2.731,1.0,-8.171,3.59,1.0,178.166,87.486,1.0,104.282,87.486,1.0,152.692,1.0,174.619,152.692,1.0,153.311,1.0,174.197,153.311,1.0,1.608,1.0,1.031,1.608,1.0,67.466,67.466,0.0,0.0,0.0,1.0,1.853,1.65,1.0,-9999,0.0,-23.931,1.0,-9999,-9999,-9.097,1.0,6.5,1.0,-9999,1.0,4.11875,0.916667,-9999,-9999,-9999,0.293179,-9999,19.5208,0.916667,-9999,-9999,-9999,3.29018,-9999,-9999,-9999,28,20,0,0,0.0729709,0.0600999,0.666667,0.666667,-9999,-9999,-9999,-9999,0.0729709,0.0600999,0.666667,0.666667,-9999,-9999,-9999,-9999,0.0684698,0.0679197,0.666667,0.666667,0.00113253,0.00119814,0.0600999,0.0600999,0.0600999,0.0664612,0.074503,0.074503,0.0811397,0.0600999,0.0600999,0.0600999,0.0664612,0.0729709,0.074503,0.0811397,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.243319,0.225478,0.0738821,0.0651919,1.0,1.0,-9999,-9999,-9999,-9999,-0.171883,-0.176673,0.318465,0.311553,0.2,0.2,-9999,-9999,-9999,-9999,0.243319,0.225478,0.0738821,0.0651919,1.0,1.0,-9999,-9999,-9999,-9999,-0.171883,-0.176673,0.318465,0.311553,0.2,0.2,-9999,-9999,-9999,-9999,0.225478,0.225478,0.225478,0.234695,0.24568,0.24568,0.252598,0.225478,0.225478,0.225478,0.234695,0.243319,0.24568,0.252598,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.176673,-0.176673,-0.176673,-0.174865,-0.171645,-0.171645,-0.171258,-0.176673,-0.176673,-0.176673,-0.174865,-0.171883,-0.171645,-0.165981,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.369159,0.372286,0.383392,0.00352563,0.36677,0.367999,0.369159,0.371075,0.392025,0.400864,0.425322,0.389972,0.39668,0.383245,0.00334352,0.36677,0.367454,0.368949,0.372604,0.390107,0.396288,0.444317,0.309059,0.312187,0.315472,0.00275116,0.301538,0.303417,0.306315,0.309889,0.317109,0.324899,0.35395,0.317001,0.323709,0.314775,0.00265938,0.301206,0.303592,0.30667,0.309972,0.315604,0.323317,0.366288,0.142936,0.142936,0.0966154,0.00865131,0.0260606,0.0269053,0.0390767,0.142936,0.142937,0.142937,0.142937,0.0390767,0.0390767,0.0858994,0.00871624,0.0260606,0.0267389,0.0390568,0.0390793,0.142937,0.142937,0.142937,0.208516,0.208516,0.244926,0.0074607,0.208516,0.208516,0.208516,0.208517,0.259975,0.319068,0.319132,0.319132,0.319132,0.254385,0.00778502,0.208516,0.208516,0.208517,0.255852,0.319067,0.319068,0.319132,-9999,-9999
20030102,-14.566,1.0,-19.676,3.133,1.0,-7.412,3.526,1.0,-14.346,-17.011,1.371,-10.615,2.95,-14.566,1.0,-19.676,3.133,1.0,-7.412,3.526,1.0,178.788,133.533,1.0,121.368,133.533,1.0,123.794,1.0,155.161,123.794,1.0,131.654,1.0,155.327,131.654,1.0,1.841,1.0,1.33,1.841,1.0,67.788,67.788,0.0,0.0,0.0,1.0,2.965,2.812,1.0,0.347388957447,0.979166666667,-11.9273125,1.0,-9999,-9999,-9.707,1.0,6.4,1.0,-9999,1.0,5.55856,1.0,-9999,-9999,-9999,0.398817,-9999,24.9379,1.0,-9999,-9999,-9999,4.03551,-9999,-9999,-9999,28,20,11,10,-0.0188392,-0.0356293,0.645833,0.645833,0.056886,0.056886,0.0606753,0.0613686,-0.0188392,-0.0356293,0.645833,0.645833,0.056886,0.056886,0.0606753,0.0613686,-0.0204501,-0.0221867,0.645833,0.645833,0.00294575,0.00300306,-0.037406,-0.0356293,-0.0356293,-0.0330414,-0.0156942,0.00658297,0.0165238,-0.037406,-0.0356293,-0.0356293,-0.0330414,-0.0185857,0.0104177,0.0172248,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.256003,0.228266,0.115141,0.0911791,1.0,1.0,0.0747078,0.0747078,0.0760227,0.0760227,-0.401975,-0.401975,0.443221,0.443221,0.15,0.15,0.0806152,0.0806152,0.0902616,0.0902616,0.256003,0.228266,0.115141,0.0911791,1.0,1.0,0.0747078,0.0747078,0.0760227,0.0760227,-0.401975,-0.401975,0.443221,0.443221,0.15,0.15,0.0806152,0.0806152,0.0902616,0.0902616,0.224091,0.228266,0.228266,0.231302,0.256003,0.256422,0.261198,0.224091,0.228266,0.228266,0.231302,0.256003,0.256422,0.261198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.401975,-0.401975,-0.401975,-0.401975,-0.400239,-0.320775,-0.311906,-0.401975,-0.401975,-0.401975,-0.401975,-0.400239,-0.320775,-0.298329,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.360534,0.363669,0.374894,0.00362664,0.35815,0.359352,0.360534,0.362453,0.382775,0.392301,0.420431,0.380892,0.387653,0.374677,0.00342767,0.35815,0.358832,0.360299,0.363958,0.381204,0.387256,0.438236,0.396163,0.399299,0.397081,0.00285037,0.356443,0.392394,0.393779,0.395995,0.399839,0.406577,0.421224,0.399731,0.406492,0.395127,0.00358491,0.356443,0.364277,0.392394,0.395439,0.399789,0.401364,0.453931,0.139589,0.139589,0.0974683,0.00788241,0.0310777,0.032085,0.0465996,0.139589,0.13959,0.13959,0.13959,0.0465996,0.0465996,0.0877758,0.00793687,0.0310777,0.0318867,0.0465758,0.0466029,0.13959,0.13959,0.13959,0.263341,0.263341,0.298148,0.00710039,0.263341,0.263341,0.263341,0.263342,0.313272,0.36843,0.368451,0.368451,0.368451,0.307174,0.00740217,0.263341,0.263341,0.263342,0.309386,0.368429,0.36843,0.368451,-9999,-9999
20030103,-14.536,1.0,-20.211,2.882,1.0,-6.592,4.217,1.0,-13.383,-16.174,3.215,-9.474,3.651,-14.536,1.0,-20.211,2.882,1.0,-6.592,4.217,1.0,179.469,136.552,1.0,121.802,136.552,1.0,129.91,1.0,155.12,129.91,1.0,134.269,1.0,155.288,134.269,1.0,1.861,1.0,1.512,1.861,1.0,67.853,67.853,0.0,0.0,0.0,1.0,2.301,2.115,1.0,0.253358145833,1.0,-5.62208333333,1.0,-9999,-9999,-9.63,1.0,6.4,1.0,-9999,1.0,4.78131,1.0,-9999,-9999,-9999,0.407234,-9999,30.5619,1.0,-9999,-9999,-9999,4.19612,-9999,-9999,-9999,28,20,28,20,0.0114186,-0.000208252,0.645833,0.645833,0.0388777,0.0388777,0.0400631,0.0400631,0.0114186,-0.000208252,0.645833,0.645833,0.0388777,0.0388777,0.0400631,0.0400631,0.00655776,0.00559979,0.645833,0.645833,0.00188512,0.00184108,-0.00749321,-0.00316561,-0.000421783,-0.000208252,0.0114186,0.0161815,0.0293513,-0.00749321,-0.00316561,-0.00316561,-0.000208252,0.0114186,0.0161815,0.0293513,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.293186,0.275459,0.134107,0.11015,1.0,1.0,0.0489279,0.0489279,0.0510946,0.0510946,-0.384052,-0.386125,0.503959,0.500539,0.15,0.15,0.0582452,0.0582452,0.0674595,0.0674595,0.293186,0.275459,0.134107,0.11015,1.0,1.0,0.0489279,0.0489279,0.0510946,0.0510946,-0.384052,-0.386125,0.503959,0.500539,0.15,0.15,0.0582452,0.0582452,0.0674595,0.0674595,0.231679,0.263743,0.270892,0.275459,0.287429,0.293186,0.301054,0.231679,0.263743,0.270892,0.275459,0.287429,0.293186,0.301054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.38901,-0.38657,-0.38657,-0.386125,-0.384052,-0.318504,-0.313081,-0.38901,-0.38657,-0.38657,-0.386125,-0.384052,-0.318504,-0.301028,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.361598,0.364958,0.377712,0.00402683,0.359054,0.361027,0.361862,0.364259,0.38529,0.398082,0.431207,0.382563,0.389838,0.377517,0.00376638,0.359054,0.360286,0.361598,0.365938,0.383631,0.389409,0.447832,0.361806,0.365166,0.372112,0.00350776,0.340746,0.359263,0.361806,0.365509,0.373432,0.390571,0.401855,0.371144,0.378419,0.37096,0.0034764,0.340746,0.358886,0.360381,0.365546,0.373675,0.380091,0.43165,0.139292,0.139292,0.102828,0.0068662,0.0410691,0.0424001,0.0615809,0.139292,0.139293,0.139293,0.139293,0.0615809,0.0615809,0.0945372,0.00690734,0.0410691,0.042138,0.0615494,0.0615853,0.139293,0.139293,0.139293,0.266753,0.266753,0.301406,0.00706707,0.266752,0.266753,0.266753,0.266754,0.316512,0.37134,0.371358,0.371358,0.371358,0.310392,0.00736698,0.266752,0.266753,0.266753,0.312647,0.371339,0.37134,0.371358,-9999,-9999
20030104,-14.665,1.0,-19.988,3.478,1.0,-7.213,4.099,1.0,-13.948,-16.247,2.811,-10.729,3.567,-14.665,1.0,-19.988,3.478,1.0,-7.213,4.099,1.0,180.208,126.994,1.0,120.315,126.994,1.0,151.283,1.0,164.895,151.283,1.0,138.832,1.0,164.767,138.832,1.0,1.683,1.0,1.206,1.683,1.0,67.923,67.923,0.0,0.0,0.0,1.0,1.122,1.546,1.0,0.152044104167,1.0,6.97825,1.0,-9999,-9999,-9.226,1.0,6.4,1.0,-9999,1.0,4.89112,1.0,-9999,-9999,-9999,0.410413,-9999,43.1271,1.0,-9999,-9999,-9999,4.08203,-9999,-9999,-9999,28,20,28,20,0.0182097,0.0024883,0.645833,0.645833,0.0420896,0.0420896,0.044351,0.0445611,0.0182097,0.0024883,0.645833,0.645833,0.0420896,0.0420896,0.044351,0.0445611,0.0108406,0.0102213,0.645833,0.645833,0.0020487,0.00211835,-0.00258382,-0.000215068,0.0024883,0.0024883,0.0182097,0.0277473,0.0339551,-0.00258382,-0.000215068,-0.000215068,0.0024883,0.0182097,0.029053,0.0339551,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.270053,0.247264,0.15299,0.136848,1.0,1.0,0.0532209,0.0532209,0.0557248,0.0553642,-0.335959,-0.340414,0.418414,0.410039,0.15,0.15,0.0626419,0.0626419,0.0732379,0.0732379,0.270053,0.247264,0.15299,0.136848,1.0,1.0,0.0532209,0.0532209,0.0557248,0.0553642,-0.335959,-0.340414,0.418414,0.410039,0.15,0.15,0.0626419,0.0626419,0.0732379,0.0732379,0.235442,0.23702,0.239542,0.247264,0.254719,0.270053,0.273957,0.235442,0.239542,0.243455,0.247264,0.254719,0.270053,0.273957,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.347218,-0.341334,-0.341334,-0.340414,-0.335959,-0.265445,-0.262426,-0.347218,-0.341334,-0.341334,-0.340414,-0.335959,-0.265445,-0.253298,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.38783,0.391033,0.404784,0.00376667,0.385403,0.38783,0.389781,0.39228,0.417167,0.422953,0.453031,0.412122,0.418965,0.404647,0.00370642,0.385403,0.38783,0.389704,0.393471,0.412122,0.418561,0.473746,0.385342,0.388545,0.394563,0.00291408,0.364717,0.382915,0.385342,0.391552,0.394613,0.400841,0.423978,0.393912,0.400755,0.393806,0.00329228,0.364717,0.376594,0.383608,0.390254,0.396044,0.401077,0.45407,0.138613,0.138613,0.0993244,0.0073695,0.0354445,0.0365932,0.0531471,0.138613,0.138614,0.138614,0.138614,0.0531472,0.0531471,0.090329,0.00741705,0.0354445,0.0363671,0.05312,0.0531508,0.138614,0.138614,0.138614,0.250602,0.250602,0.284456,0.00691653,0.250602,0.250602,0.250602,0.250603,0.298887,0.353016,0.353043,0.353043,0.353043,0.293243,0.00721281,0.250602,0.250602,0.250603,0.295104,0.353015,0.353016,0.353043,-9999,-9999
20030105,-14.556,1.0,-19.51,2.778,1.0,-7.62,4.44,1.0,-14.538,-17.303,3.433,-10.667,4.082,-14.556,1.0,-19.51,2.778,1.0,-7.62,4.44,1.0,181.004,139.841,1.0,122.055,139.841,1.0,135.051,1.0,161.165,135.051,1.0,136.614,1.0,161.15,136.614,1.0,1.709,1.0,1.111,1.709,1.0,68.01,68.01,0.0,0.0,0.0,1.0,1.525,1.701,0.833333,-9999,0.0,3.0136875,1.0,-9999,-9999,-9.158,1.0,6.4,1.0,-9999,1.0,4.4163,1.0,-9999,-9999,-9999,0.345884,-9999,32.455,1.0,-9999,-9999,-9999,3.54017,-9999,-9999,-9999,28,20,28,20,0.0550643,0.037979,0.625,0.625,0.040378,0.040378,0.0417019,0.0417019,0.0550643,0.037979,0.625,0.625,0.040378,0.040378,0.0417019,0.0417019,0.0418988,0.0413121,0.625,0.625,0.00155169,0.00145143,0.0307023,0.0342155,0.0342155,0.037979,0.0456054,0.0550643,0.0610165,0.0307023,0.0342155,0.0342155,0.037979,0.0456054,0.0550643,0.0610165,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.306011,0.28119,0.165878,0.142896,0.964286,0.964286,0.0516967,0.0516967,0.0546624,0.0546624,-0.301066,-0.30583,0.417898,0.409355,0.15,0.15,0.0590122,0.0590122,0.0591517,0.0590813,0.306011,0.28119,0.165878,0.142896,0.964286,0.964286,0.0516967,0.0516967,0.0546624,0.0546624,-0.301066,-0.30583,0.417898,0.409355,0.15,0.15,0.0590122,0.0590122,0.0591517,0.0590813,0.269848,0.270491,0.275651,0.28119,0.296187,0.306011,0.315844,0.269848,0.270491,0.275651,0.28119,0.296187,0.306011,0.315844,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,-0.309188,-0.309188,-0.30678,-0.30583,-0.305451,-0.301066,-0.301066,-0.309188,-0.30678,-0.30678,-0.30583,-0.305451,-0.301066,-0.295328,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.432362,0.435355,0.445559,0.00318052,0.429758,0.432202,0.433134,0.435355,0.455053,0.460344,0.483073,0.457264,0.463525,0.444944,0.00349502,0.428616,0.430742,0.432472,0.436021,0.453033,0.457363,0.511914,0.394383,0.397376,0.404247,0.00257713,0.391779,0.393216,0.394619,0.399819,0.406816,0.409488,0.436737,0.402199,0.408461,0.403045,0.0025441,0.390601,0.392763,0.394383,0.398604,0.402639,0.408092,0.450897,0.139606,0.139606,0.0988106,0.0076429,0.033485,0.0345702,0.050209,0.139606,0.139607,0.139607,0.139607,0.050209,0.050209,0.0894469,0.00769385,0.033485,0.0343566,0.0501833,0.0502125,0.139607,0.139607,0.139607,0.276249,0.276249,0.313586,0.00762691,0.276249,0.276249,0.276249,0.27625,0.329538,0.389175,0.389205,0.389205,0.389205,0.323276,0.00795334,0.276249,0.276249,0.27625,0.325365,0.389174,0.389175,0.389205,-9999,-9999
20030106,-14.955,1.0,-20.628,1.761,1.0,-7.013,4.678,1.0,-14.782,-17.963,5.268,-10.329,5.117,-14.955,1.0,-20.628,1.761,1.0,-7.013,4.678,1.0,181.857,142.772,1.0,123.571,142.772,1.0,138.692,1.0,155.141,138.692,1.0,137.216,1.0,155.308,137.216,1.0,1.64,1.0,1.208,1.64,1.0,67.729,67.729,0.0,0.0,0.0,1.0,1.608,2.049,0.5,-9999,0.0,18.5870233333,1.0,-9999,-9999,-9.428,1.0,6.4,1.0,-9999,1.0,4.8535,0.979167,-9999,-9999,-9999,0.266454,-9999,40.0061,0.979167,-9999,-9999,-9999,2.86739,-9999,-9999,-9999,28,20,28,20,0.0506972,0.0450204,0.583333,0.583333,0.0347573,0.0347573,0.0359307,0.0359307,0.0506972,0.0450204,0.583333,0.583333,0.0347573,0.0347573,0.0359307,0.0359307,0.0455457,0.0451967,0.583333,0.583333,0.00194794,0.00186498,0.0106008,0.037728,0.0446015,0.0450204,0.0528015,0.0559432,0.0585649,0.0106008,0.037728,0.0446015,0.0450204,0.0506972,0.0559432,0.0585649,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,0.583333,0.257653,0.248275,0.0842999,0.0718163,0.964286,0.964286,0.0440899,0.0440899,0.0470267,0.0470267,-0.243463,-0.243463,0.346449,0.346449,0.05,0.05,0.0514943,0.0514943,0.0515271,0.0514943,0.257653,0.248275,0.0842999,0.0718163,0.964286,0.964286,0.0440899,0.0440899,0.0470267,0.0470267,-0.243463,-0.243463,0.346449,0.346449,0.05,0.05,0.0514943,0.0514943,0.0515271,0.0514943,0.183637,0.236228,0.247583,0.248275,0.257653,0.268945,0.27065,0.183637,0.236228,0.247583,0.248275,0.257653,0.268945,0.27065,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,-0.24714,-0.24714,-0.243463,-0.243463,-0.243463,-0.243463,-0.238596,-0.24714,-0.243463,-0.243463,-0.243463,-0.243463,-0.243463,-0.232575,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.463001,0.465819,0.472853,0.00296074,0.459465,0.461812,0.463001,0.464638,0.474005,0.488646,0.50693,0.487784,0.493614,0.471673,0.00365017,0.453654,0.460569,0.461486,0.464628,0.468689,0.487876,0.540341,0.417981,0.420799,0.427656,0.00331931,0.403522,0.415861,0.417981,0.419695,0.428275,0.442991,0.458089,0.437086,0.442916,0.426127,0.00337125,0.403522,0.409498,0.415861,0.418798,0.428312,0.437493,0.481776,0.136309,0.136309,0.0998196,0.00686277,0.0387323,0.0399876,0.058077,0.136309,0.13631,0.13631,0.13631,0.058077,0.058077,0.091506,0.00690468,0.0387323,0.0397405,0.0580476,0.0580812,0.13631,0.13631,0.13631,0.283629,0.283629,0.322292,0.00789833,0.283628,0.283629,0.283629,0.28363,0.338802,0.400576,0.400608,0.400608,0.400608,0.332326,0.00823648,0.283628,0.283629,0.283629,0.334478,0.400575,0.400576,0.400608,-9999,-9999
